Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Serial Number
0,"X Yao, W Song, W Zha, PJ Barnes, IM Adcock…",Coordinate regulation of IL-4 and IL-13 expression in human T cells: 3C analysis for DNA looping,2011.0,,Eur Respiratory Soc,https://erj.ersjournals.com/content/38/Suppl_55/p4747.short,,629,18/7/2021 17:22,,,,,,,,,0,0.0,0,6,10.0,"Over 5.4 million adults receive treatment for asthma in the UK. Asthma is a chronic allergic disorder characterised by chronic inflammation. Type 2 T helper (TH 2) are an important component in the development of the asthma and the response to allergens, producing the …",,,648
0,"S Medicherla, LS Higgins, IM Adcock…",Corrigendum to “Role of p38 mitogen-activated protein kinase in ozone-induced airway hyperresponsiveness and inflammation”[European Journal of Pharmacology …,2008.0,European Journal of …,academia.edu,https://www.academia.edu/download/46368779/Corrigendum_to_Role_of_p38_mitogen-activ20160609-12304-15sc093.pdf,,630,18/7/2021 17:22,,,,,,,,,0,0.0,0,4,13.0,"Alison S. Williams a, Razao Issa a, Andrew Durham a, Sum-Yee Leung a, Ann Kapoun b, Satyanarayana Medicherla b, Linda S. Higgins b, Ian M. Adcock a, Kian Fan Chung a,⁎ a Airway Disease Section, National Heart & Lung Institute, Imperial College, Dovehouse St, London SW3 6LY …",,,649
0,"AL Durham, J Footitt, S Essilfie-Quaye, AG Telcian…","LSC Abstract–Rhinovirus infection induces NRF2 in monocytes but not in epithelial cells, via distinct intracellular pathways",2015.0,,Eur Respiratory Soc,https://erj.ersjournals.com/content/46/suppl_59/PA2607.abstract,,631,18/7/2021 17:22,,,,,,,,,0,0.0,0,5,6.0,Rhinoviruses are a major driver of the reduced lung function seen during exacerbations in a number of airway diseases including asthma and COPD. Viral infection is associated with increased inflammation in the lungs and increased oxidative stress in the airways. Monocyte …,,,650
0,"KE Russell, SM Hall, KD Simpson…",Induction Of Macrophage Migration Inhibitory Factor (MIF) By Hydrogen Peroxide,2011.0,… OXIDASES AND REDOX …,atsjournals.org,https://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2011.183.1_MeetingAbstracts.A2803,,632,18/7/2021 17:22,,10.1164/ajrccm-conference.2011.183.1_MeetingAbstracts.A2803,,,,,,,0,0.0,0,4,10.0,Rationale: become the 3 leading cause of death worldwide. Treatment of COPD with glucocorticoids (GC) shows little improvement in disease rd progression and overall patients may respond very poorly to the treatment. Macrophage Migration Inhibitory Factor (MIF) is a …,,,651
0,"L TSAPROUNI, vasiliki SALTAGIANNI…",Inflammatory Mediators Levels In Sputum Supernatant Of Normal Smokers And COPD Patients Are Reduced after Smoking Cessation,2010.0,C34. NON-INVASIVE …,atsjournals.org,https://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2010.181.1_MeetingAbstracts.A4284,,633,18/7/2021 17:22,,10.1164/ajrccm-conference.2010.181.1_MeetingAbstracts.A4284,,,,,,,0,0.0,0,3,11.0,COPD is characterized by chronic inflammation which inflammation seems to persist after smoking stops. Little is known about inflammation in normal smokers and its persistence after smoking cessation. Quitting smoking is a process of changing life habits and is …,,,652
0,"JM Rastrick, CS Stevenson, I Kilty…",NF-kappaB/IKK-2 Signalling Is Not Required For Cigarette Smoke-Induced Airway Inflammation,2012.0,… ANIMAL MODELS OF …,atsjournals.org,https://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2012.185.1_MeetingAbstracts.A6547,,634,18/7/2021 17:22,,10.1164/ajrccm-conference.2012.185.1_MeetingAbstracts.A6547,,,,,,,0,0.0,0,4,9.0,"RATIONALE: exposure. The mechanism by which CS leads to the pathogenesis of COPD is currently unclear, however many inflammatory mediators present in the COPD lung are thought to be regulated by the transcription factor Nuclear Factor-kappaB (NF-κB) and it's …",,,653
0,"C Michaeloudes, N Mercado, PJ Barnes, IM Adcock…",Bromodomain and extra-terminal (BET) proteins regulate antioxidant gene expression,2013.0,,Eur Respiratory Soc,https://erj.ersjournals.com/content/42/Suppl_57/3514.short,,635,18/7/2021 17:22,,,,,,,,,0,0.0,0,5,8.0,"Background: Oxidative stress, a key pathogenic factor in COPD, arises due to reactive oxygen species (ROS) accumulation and defective antioxidant defences in the lungs. The latter is partly due to acetylation of the antioxidant gene activator nuclear factor E2-related …",,,654
0,IW Adcock,The coloured world of Alain Robbe-Grillet: a thesis presented in partial fulfilment of the requirements for the degree of Master of Arts in French at Massey University,1982.0,,mro.massey.ac.nz,https://mro.massey.ac.nz/handle/10179/11988,,636,18/7/2021 17:22,,,,,,,,,0,0.0,0,1,39.0,"This thesis is the result of a close examination of the functions of colour in the works of Alain Robbe-Grillet, undertaken in the expectation that the careful study of this limited element would reveal the finer details of some of the important characteristics of his novels and films …",https://mro.massey.ac.nz/bitstream/handle/10179/11988/02_whole.pdf?sequence=2&isAllowed=y,https://scholar.google.com/scholar?q=related:pKGUKMZQCT8J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,655
0,"IM Adcock, K Ito, P Kirkham",C13 Corticosteroids,2011.0,Principles of Immunopharmacology,Springer,https://link.springer.com/chapter/10.1007/978-3-0346-0136-8_28,,637,18/7/2021 17:22,,10.1007/978-3-0346-0136-8_28,,,,,,,0,0.0,0,3,10.0,"Cortisol secretion increases in response to any stress in the body, whether physical (such as illness, trauma, surgery, or temperature extremes) or psychological. However, this hormone is more than a simple marker of stress levels–it is necessary for the correct functioning of …",,https://scholar.google.com/scholar?q=related:be4YNiSyeeAJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,656
0,"C Rossios, Y To, M Ito, PJ Barnes…","Fluticasone Furoate, A Novel Enhanced-affinity Inhaled Corticosteroid (ICS), Has Superior Anti-inflammatory Effects Compared To Fluticasone Propionate Under …",2010.0,C41. EMERGING …,atsjournals.org,https://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2010.181.1_MeetingAbstracts.A4449,,638,18/7/2021 17:22,,10.1164/ajrccm-conference.2010.181.1_MeetingAbstracts.A4449,,,,,,,0,0.0,0,5,11.0,"Background: Corticosteroid insensitivity can be a major barrier to treating airway inflammatory diseases associated with oxidative stress, including some patients with COPD and severe asthma (Ito et al, 2005). Fluticasone furoate (FF) is a novel corticosteroid active …",,,657
0,"E Mortaz, J Garssen, M Marjani…",Up Regulation Of Tlr4 Expression In Leukocytes Of Co-Infected Hiv/tb Patients,2016.0,B17 …,atsjournals.org,https://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2016.193.1_MeetingAbstracts.A2888,,639,18/7/2021 17:22,,10.1164/ajrccm-conference.2016.193.1_MeetingAbstracts.A2888,,,,,,,0,0.0,0,4,5.0,Mtb cell wall components may contribute to this persistence by modulating the function of several pivotal immune cells. Tuberculosis (TB) is a pandemic infectious disease and is especially frequent in HIV-infected patients. Toll-like receptor (TLR) 4 plays a major role in …,,,658
0,"A Durham, PJ Barnes, KF Chung…",Induction Of Wnt4 And Its Role In Inflammation In COPD,2012.0,… SIGNALING REBORN IN …,atsjournals.org,https://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2012.185.1_MeetingAbstracts.A5544,,640,18/7/2021 17:22,,10.1164/ajrccm-conference.2012.185.1_MeetingAbstracts.A5544,,,,,,,0,0.0,0,4,9.0,METHODS Initial work was carried out using taqman qPCR on RNA extracted from lung biopsies. Subsequently human lung epithelial cell lines (BEAS2B and A549) and monocytic cell lines (U937 and THP-1) were exposed to various inflammatory stimuli associated with …,,,659
0,"PA Kirkham, G Caramori, KF Chung…",Novel Anti‐Inflammatory Treatments for Asthma and COPD,2011.0,… Therapy for Asthma …,books.google.com,https://books.google.com/books?hl=en&lr=&id=oPDU4xQLVWEC&oi=fnd&pg=PT168&dq=%22ian+adcock%22&ots=Kmb8IIj7Je&sig=q5wpo-VVjLWUIVWcsIy9EOGOzDw,,641,18/7/2021 17:22,,,,,,,,,0,0.0,0,4,10.0,"Asthma is one of the most common chronic inflammatory diseases, with a worldwide incidence of∼ 300 million; this is predicted to rise by an additional 100 million, mainly in children, over the next 15–20 years. 1 Chronic obstructive pulmonary disease (COPD) is the …",,https://scholar.google.com/scholar?q=related:8vpQPdHpEn4J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,660
0,"A Hakim, IM Adcock, O Usmani",Hydrogen Peroxide Suppresses Fluticasone Propionate (FP)-Induced Glucocorticoid Receptor Nuclear Localization But Does Not Affect FP Suppression Of Nf-Kb …,2011.0,A68. AN ENDOCRINE STUDY OF …,atsjournals.org,https://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2011.183.1_MeetingAbstracts.A2132,,642,18/7/2021 17:22,,10.1164/ajrccm-conference.2011.183.1_MeetingAbstracts.A2132,,,,,,,0,0.0,0,3,10.0,"Rationale: corticosteroids (CS). COPD is characterized by systemic and localized inflammation, and oxidative stress. Nuclear factor kappaB (NF-kB), a family of redox-sensitive transcription factors, is activated by oxidative stress and the inflammatory cytokines …",,,661
0,"E Mortaz, MG Netea, MR Masjedi, IM Adcock",WITHDRAWN: The role of the inflammasome and toll-like receptor signaling the pathogenesis of infection with Mycobacterium tuberculosis,2012.0,,Elsevier,https://www.sciencedirect.com/science/article/pii/S2212553112000155,,643,18/7/2021 17:22,,,,,,,,,0,0.0,0,4,9.0,"WITHDRAWN: The role of the inflammasome and toll-like receptor signaling the pathogenesis of infection with Mycobacterium tuberculosis Esmaeil Mortaz a,b , Mihai G. Netea c , Mohammad Reza Masjedi b , Ian M. Adcock d,â‡' a Division of Pharmacology and Pathophysiology, Utrecht …",,,662
0,"YM Khan, IM Adcock, P Kirkham",Acute And Chronic Hydrogen Peroxide (H2O2) Treatment Induced Proinflammatory Mediators In Epithelial Cells (BEAS-2B),2011.0,"B33. OXIDANTS, OXIDASES AND …",atsjournals.org,https://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2011.183.1_MeetingAbstracts.A2796,,644,18/7/2021 17:22,,10.1164/ajrccm-conference.2011.183.1_MeetingAbstracts.A2796,,,,,,,0,0.0,0,3,10.0,"Background: derived from cells and CS, result in oxidative stress which is frequently found in the lung of COPD patient. HO is one of the oxidants 2 2 reported in the breath condensates of COPD patients. Numerous papers on oxidative stress models ( and) have been in vivo in …",,,663
0,"PJ Barnes, IM Adcock",Barnes and Adcock reply,1994.0,Trends in Pharmacological …,Elsevier Current Trends,,,645,18/7/2021 17:22,CITATION,,,,,,,,0,0.0,0,2,27.0,,,https://scholar.google.com/scholar?q=related:dIEtTdDMJ_wJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,664
0,"A Ngkelo, RF Hoffmann, AL Durham…",Biomarkers in Lung Diseases: from Pathogenesis to Prediction to New Therapies: Glycogen synthase kinase-3β modulation of glucocorticoid responsiveness …,2015.0,American Journal of …,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4652154/,,646,18/7/2021 17:22,HTML,,,,,,,,0,0.0,0,4,6.0,"In chronic obstructive pulmonary disease (COPD), oxidative stress regulates the inflammatory response of bronchial epithelium and monocytes/macrophages through kinase modulation and has been linked to glucocorticoid unresponsiveness. Glycogen synthase-3β …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4652154/,https://scholar.google.com/scholar?q=related:22ENWqCa5NQJ:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,665
0,"CC Barnes, IM Adcock","Silvana Morello, Kazuhiro Ito, Satoshi Yamamura",2006.0,J Immunol,academia.edu,https://www.academia.edu/download/43008119/7173.pdf,,647,18/7/2021 17:22,PDF,,,,,,,,0,0.0,0,2,15.0,"Adenosine is a potent endogenous regulator of airway inflammation that acts through specific receptor subtypes that can either cause constriction (A1R, A2BR, and A3R) or relaxation (A2AR) of the airways. We therefore examined the effects of key inflammatory …",https://www.academia.edu/download/43008119/7173.pdf,https://scholar.google.com/scholar?q=related:zrfwWn4Rj-0J:scholar.google.com/&scioq=author:%22ian+adcock%22&hl=en&as_sdt=2007,666
0,"X Yao, W Gao, J Zhang, C Yuan, L Li…",B37 TELL ME WHY: COPD PATHOGENESIS: Klotho Expression Is Reduced In COPD Airway Epithelial Cells,2015.0,American Journal of …,search.proquest.com,https://search.proquest.com/openview/89fd18d3685a14fde0900d21afc453e8/1?pq-origsite=gscholar&cbl=40575,,648,18/7/2021 17:22,,,,,,,,,0,0.0,0,6,6.0,Objectives: This study aimed to quantify KL expression in the lungs of COPD patients and to investigate the mechnisms that control KL expression and function in the airways. Methods: KL distribution and levels were detected using immunohistochemistry and Western blotting …,,,667
0,"K Abe, Y Abe, W Abebe, MB Abou-Donia, N Adachi…",The Editors of Life Sciences wish to express their gratitude to the following individuals who served as referees during the past six months. We also want to …,,,,,,649,18/7/2021 17:22,CITATION,,,,,,,,0,0.0,0,6,,,,,668
0,"MA Dizaj, E Mortaz, P Tabars, AD Nia, DS Avval…",Immunologic finding of disseminated granuloma reaction in patients with Mycobacterium tuberculosis and sarcoidosis,2015.0,International Journal of …,Elsevier,https://www.sciencedirect.com/science/article/pii/S2212553115000059,,650,18/7/2021 17:22,,,,,,,,,0,0.0,0,6,6.0,Introduction Necrotizing sarcoid granulomatosis (NSG) is a rare syndrome with unknown etiology. The disease is frequently confused with sarcoidosis and other granulomatous diseases. Diagnosis is made based on typical histologic criteria. No specific laboratory …,,,669
0,"JES Park, D Shao, PD Upton, P deSouza, IM Adcock…",Correction: BMP-9 Induced Endothelial Cell Tubule Formation and Inhibition of Migration Involves Smad1 Driven Endothelin-1 Production,2013.0,Plos one,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3586598/,,651,18/7/2021 17:22,,,,,,,,,0,0.0,0,6,8.0,"This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution, and reproduction in any medium, provided the original author and source are properly credited … This corrects the article ""BMP-9 Induced …",,,670
0,"SJ Wort, LC Price, G Caramori, P Dorfmüller…",Endothelial Cell Nf-Kb Activation Is Increased In Human Idiopathic Pulmonary Arterial Hypertension,2011.0,C63. ENDOTHELIUM …,atsjournals.org,https://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2011.183.1_MeetingAbstracts.A5012,,652,18/7/2021 17:22,,10.1164/ajrccm-conference.2011.183.1_MeetingAbstracts.A5012,,,,,,,0,0.0,0,5,10.0,"Background genes involved are regulated by nuclear factor-kB (NF-kB). NF-kB is a heterodimer of p65 and p50 subunits which, upon activation, translocate into the nucleus and binds to target gene promoters. NF-kB activation in PAH has not been examined in …",,,671
0,"G Caramori, P Casolari, A Padovani, E Garofano…",IL-33 has a nuclear distribution and is not increased in peripheral lung of COPD patients,2011.0,,Eur Respiratory Soc,https://erj.ersjournals.com/content/38/Suppl_55/p723.short,,653,18/7/2021 17:22,,,,,,,,,0,0.0,0,5,10.0,"Interleukin-33 (IL-33), a member of the IL-1 cytokine family, is crucial for induction of Th2-type immune responses but is also involved in the induction of non-Th2-type inflammation as a pro-inflammatory cytokine, similar to IL-1 and IL-18. The aim of our study was to …",,,672
0,"CH Wiegman, NOJ Moriceau…",Effect Of Short-term (3 Day) Cigarette Smoke-exposure In Mice On Histone Deacetylase (HDAC) 2 And Hypoxia Inducible Factor (HIF)-1±Function,2010.0,B38. CHRONIC …,atsjournals.org,https://www.atsjournals.org/doi/pdf/10.1164/ajrccm-conference.2010.181.1_MeetingAbstracts.A2914,,654,18/7/2021 17:22,,10.1164/ajrccm-conference.2010.181.1_MeetingAbstracts.A2914,,,,,,,0,0.0,0,3,11.0,"Results. KC and IL-6 protein levels. Lung HIF-1α protein and DNA-binding activity levels were elevated in cytoplasmic and nuclear fractions, respectively after cigarette smoke exposure. This was associated with increased total nuclear HDAC activity. Acute cigarette …",,,673
